date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-10:59:41,linOct,Point,HilbertEncoder3D,29697591,neighbors,Square,0.05,10000,random,5,0.59442,0.118884,0.118983,0.000671978,1,0.119011,7783,0,40,dynamic
2025-06-01-10:59:41,linOct,Point,HilbertEncoder3D,29697591,neighbors,Cube,0.05,10000,random,5,0.205308,0.0410617,0.04102,0.000322571,1,0.0407988,3229,0,40,dynamic
2025-06-01-10:59:42,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Circle,0.05,10000,random,5,0.389349,0.0778697,0.0774773,0.00053172,1,0.0780584,6248,0,40,dynamic
2025-06-01-10:59:42,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Sphere,0.05,10000,random,5,0.111297,0.0222593,0.0222487,0.00010302,1,0.0223232,2029,0,40,dynamic
2025-06-01-10:59:43,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Square,0.05,10000,random,5,0.408245,0.0816491,0.0813733,0.000521998,1,0.0818125,7783,0,40,dynamic
2025-06-01-10:59:43,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Cube,0.05,10000,random,5,0.134091,0.0268181,0.0267623,0.000189128,1,0.0269566,3229,0,40,dynamic
2025-06-01-10:59:43,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Circle,0.05,10000,random,5,0.354146,0.0708292,0.0706888,0.00042001,1,0.0708963,6248,0,40,dynamic
2025-06-01-10:59:43,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Sphere,0.05,10000,random,5,0.104993,0.0209987,0.0210028,9.82662e-05,1,0.0211772,2029,0,40,dynamic
2025-06-01-10:59:44,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Square,0.05,10000,random,5,0.359599,0.0719199,0.0714846,0.00107591,1,0.0715532,7783,0,40,dynamic
2025-06-01-10:59:44,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Cube,0.05,10000,random,5,0.120643,0.0241286,0.024172,0.000180494,1,0.0242579,3229,0,40,dynamic
2025-06-01-10:59:46,linOct,Point,HilbertEncoder3D,29697591,neighbors,Circle,0.1,10000,random,5,1.48422,0.296844,0.295736,0.00152843,1,0.297528,20124,0,40,dynamic
2025-06-01-10:59:46,linOct,Point,HilbertEncoder3D,29697591,neighbors,Sphere,0.1,10000,random,5,0.643726,0.128745,0.129567,0.00225136,1,0.129279,8553,0,40,dynamic
2025-06-01-10:59:48,linOct,Point,HilbertEncoder3D,29697591,neighbors,Square,0.1,10000,random,5,1.41909,0.283818,0.284238,0.00128551,1,0.291797,24689,0,40,dynamic
2025-06-01-10:59:49,linOct,Point,HilbertEncoder3D,29697591,neighbors,Cube,0.1,10000,random,5,0.637636,0.127527,0.126607,0.00153175,1,0.127798,12686,0,40,dynamic
2025-06-01-10:59:50,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Circle,0.1,10000,random,5,0.66621,0.133242,0.133252,0.00127186,1,0.133637,20124,0,40,dynamic
2025-06-01-10:59:50,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Sphere,0.1,10000,random,5,0.24332,0.0486641,0.0485926,0.000425629,1,0.0490134,8553,0,40,dynamic
2025-06-01-10:59:51,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Square,0.1,10000,random,5,0.711035,0.142207,0.142496,0.00100777,1,0.142636,24689,0,40,dynamic
2025-06-01-10:59:51,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Cube,0.1,10000,random,5,0.288396,0.0576793,0.0575224,0.000436427,1,0.0570767,12686,0,40,dynamic
2025-06-01-10:59:52,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Circle,0.1,10000,random,5,0.537687,0.107537,0.107399,0.000944649,1,0.107845,20124,0,40,dynamic
2025-06-01-10:59:52,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Sphere,0.1,10000,random,5,0.209659,0.0419317,0.0419746,0.000252273,1,0.0420485,8553,0,40,dynamic
2025-06-01-10:59:53,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Square,0.1,10000,random,5,0.533516,0.106703,0.106715,0.000660763,1,0.107025,24689,0,40,dynamic
2025-06-01-10:59:53,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Cube,0.1,10000,random,5,0.22696,0.0453919,0.0452856,0.000278682,1,0.0453317,12686,0,40,dynamic
2025-06-01-10:59:58,linOct,Point,HilbertEncoder3D,29697591,neighbors,Circle,0.2,10000,random,5,3.83601,0.767203,0.765099,0.0131545,1,0.792033,64044,0,40,dynamic
2025-06-01-11:00:00,linOct,Point,HilbertEncoder3D,29697591,neighbors,Sphere,0.2,10000,random,5,2.09477,0.418954,0.417519,0.00377295,1,0.422946,33036,0,40,dynamic
2025-06-01-11:00:05,linOct,Point,HilbertEncoder3D,29697591,neighbors,Square,0.2,10000,random,5,3.89729,0.779458,0.779385,0.00425784,1,0.780789,78462,0,40,dynamic
2025-06-01-11:00:07,linOct,Point,HilbertEncoder3D,29697591,neighbors,Cube,0.2,10000,random,5,2.19025,0.438049,0.436761,0.00454111,1,0.437529,46857,0,40,dynamic
2025-06-01-11:00:09,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Circle,0.2,10000,random,5,1.36232,0.272465,0.272654,0.0023759,1,0.272508,64044,0,40,dynamic
2025-06-01-11:00:10,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Sphere,0.2,10000,random,5,0.585555,0.117111,0.117261,0.00126941,1,0.117638,33036,0,40,dynamic
2025-06-01-11:00:12,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Square,0.2,10000,random,5,1.4806,0.29612,0.296368,0.00166684,1,0.297042,78462,0,40,dynamic
2025-06-01-11:00:12,linOct,Point,HilbertEncoder3D,29697591,neighborsPrune,Cube,0.2,10000,random,5,0.717297,0.143459,0.14299,0.00159508,1,0.144151,46857,0,40,dynamic
2025-06-01-11:00:14,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Circle,0.2,10000,random,5,0.894608,0.178922,0.178736,0.0013825,1,0.180703,64044,0,40,dynamic
2025-06-01-11:00:14,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Sphere,0.2,10000,random,5,0.40908,0.081816,0.0817736,0.000567108,1,0.0819338,33036,0,40,dynamic
2025-06-01-11:00:15,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Square,0.2,10000,random,5,0.879906,0.175981,0.176256,0.00120382,1,0.176049,78462,0,40,dynamic
2025-06-01-11:00:16,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Cube,0.2,10000,random,5,0.433041,0.0866082,0.086514,0.000488775,1,0.0864133,46857,0,40,dynamic
2025-06-01-11:00:19,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Sphere,0.01,10000,random,5,0.0268555,0.00537111,0.00536359,6.0155e-05,1,0.00555395,66,0,40,dynamic
2025-06-01-11:00:19,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Cube,0.01,10000,random,5,0.0296832,0.00593663,0.00593059,2.89139e-05,1,0.00590424,73,0,40,dynamic
2025-06-01-11:00:19,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Sphere,0.05,10000,random,5,0.138817,0.0277633,0.0277943,0.00018918,1,0.0279704,2029,0,40,dynamic
2025-06-01-11:00:19,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Cube,0.05,10000,random,5,0.153708,0.0307416,0.0308128,0.000257794,1,0.0309357,3229,0,40,dynamic
2025-06-01-11:00:19,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Sphere,0.1,10000,random,5,0.314816,0.0629633,0.0630438,0.000517434,1,0.0634107,8553,0,40,dynamic
2025-06-01-11:00:20,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Cube,0.1,10000,random,5,0.343074,0.0686148,0.0684709,0.000768616,1,0.0691608,12686,0,40,dynamic
2025-06-01-11:00:21,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Sphere,0.2,10000,random,5,0.724373,0.144875,0.144431,0.00130304,1,0.146433,33036,0,40,dynamic
2025-06-01-11:00:22,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Cube,0.2,10000,random,5,0.832515,0.166503,0.166289,0.00138854,1,0.166241,46857,0,40,dynamic
2025-06-01-11:00:31,pclKD,PCLPointXYZ,HilbertEncoder3D,29697591,neighborsPclKD,Sphere,0.01,10000,random,5,0.0404317,0.00808633,0.00844247,0.000852851,1,0.00659901,67,0,40,dynamic
2025-06-01-11:00:32,pclKD,PCLPointXYZ,HilbertEncoder3D,29697591,neighborsPclKD,Sphere,0.05,10000,random,5,0.343389,0.0686778,0.0679291,0.00165134,1,0.0712256,2028,0,40,dynamic
2025-06-01-11:00:34,pclKD,PCLPointXYZ,HilbertEncoder3D,29697591,neighborsPclKD,Sphere,0.1,10000,random,5,1.41572,0.283143,0.284032,0.00358489,1,0.285209,8553,0,40,dynamic
2025-06-01-11:00:41,pclKD,PCLPointXYZ,HilbertEncoder3D,29697591,neighborsPclKD,Sphere,0.2,10000,random,5,5.83016,1.16603,1.16668,0.0123719,1,1.17276,33036,0,40,dynamic
2025-06-02-18:05:30,pclOct,PCLPointXYZ,NoEncoding,29697591,neighborsPclOct,Sphere,0.01,10000,random,5,0.109139,0.0218278,0.0207669,0.00147663,1,0.0503855,70,0,40,dynamic
2025-06-02-18:05:30,pclOct,PCLPointXYZ,NoEncoding,29697591,neighborsPclOct,Sphere,0.05,10000,random,5,0.25242,0.0504839,0.0503004,0.000481596,1,0.0518864,2018,0,40,dynamic
2025-06-02-18:05:31,pclOct,PCLPointXYZ,NoEncoding,29697591,neighborsPclOct,Sphere,0.1,10000,random,5,0.537014,0.107403,0.107303,0.00119406,1,0.111717,8605,0,40,dynamic
2025-06-02-18:05:32,pclOct,PCLPointXYZ,NoEncoding,29697591,neighborsPclOct,Sphere,0.2,10000,random,5,1.46448,0.292896,0.29199,0.00527873,1,0.302678,33559,0,40,dynamic
2025-06-02-18:05:42,pclOct,PCLPointXYZ,MortonEncoder3D,29697591,neighborsPclOct,Sphere,0.01,10000,random,5,0.109959,0.0219918,0.0221359,0.000299629,1,0.0229341,71,0,40,dynamic
2025-06-02-18:05:43,pclOct,PCLPointXYZ,MortonEncoder3D,29697591,neighborsPclOct,Sphere,0.05,10000,random,5,0.284742,0.0569485,0.0561242,0.00200152,1,0.0559202,2064,0,40,dynamic
2025-06-02-18:05:44,pclOct,PCLPointXYZ,MortonEncoder3D,29697591,neighborsPclOct,Sphere,0.1,10000,random,5,0.584542,0.116908,0.117202,0.00237386,1,0.116963,8552,0,40,dynamic
2025-06-02-18:05:45,pclOct,PCLPointXYZ,MortonEncoder3D,29697591,neighborsPclOct,Sphere,0.2,10000,random,5,1.20601,0.241203,0.240677,0.00421938,1,0.257102,33083,0,40,dynamic
2025-06-02-18:05:56,pclOct,PCLPointXYZ,HilbertEncoder3D,29697591,neighborsPclOct,Sphere,0.01,10000,random,5,0.107508,0.0215015,0.0215156,0.000240541,1,0.0250923,67,0,40,dynamic
2025-06-02-18:05:57,pclOct,PCLPointXYZ,HilbertEncoder3D,29697591,neighborsPclOct,Sphere,0.05,10000,random,5,0.279289,0.0558579,0.0561063,0.000679445,1,0.0572762,2028,0,40,dynamic
2025-06-02-18:05:57,pclOct,PCLPointXYZ,HilbertEncoder3D,29697591,neighborsPclOct,Sphere,0.1,10000,random,5,0.584681,0.116936,0.116869,0.0016357,1,0.118995,8553,0,40,dynamic
2025-06-02-18:05:59,pclOct,PCLPointXYZ,HilbertEncoder3D,29697591,neighborsPclOct,Sphere,0.2,10000,random,5,1.58136,0.316271,0.315476,0.0023374,1,0.32037,33036,0,40,dynamic
2025-11-05-19:32:49,nanoKD,PointsAoS,HilbertEncoder3D,29697591,neighborsNanoflann,Sphere,0.01,5000,random,5,0.0124185,0.0024837,0.00238845,0.000347373,1,0.00763255,67,0,40,dynamic
2025-11-05-19:32:49,nanoKD,PointsAoS,HilbertEncoder3D,29697591,neighborsNanoflann,Sphere,0.05,5000,random,5,0.108912,0.0217823,0.0218327,0.000285558,1,0.0283207,2057,0,40,dynamic
2025-11-05-19:32:49,nanoKD,PointsAoS,HilbertEncoder3D,29697591,neighborsNanoflann,Sphere,0.1,5000,random,5,0.357797,0.0715594,0.0718788,0.00185982,1,0.0757457,8673,0,40,dynamic
2025-11-05-19:32:51,nanoKD,PointsAoS,HilbertEncoder3D,29697591,neighborsNanoflann,Sphere,0.2,5000,random,5,1.27051,0.254102,0.25536,0.00516332,1,0.274402,33376,0,40,dynamic
