date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-05-28-21:53:39,linOct,Point,HilbertEncoder3D,29697591,neighborsPtr,Cube,0.1,29697591,sequential,1,63.3844,63.3844,63.3844,0,0,5.92879e-323,12822,0,40,dynamic
2025-05-28-21:54:07,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Sphere,0.1,29697591,sequential,1,27.7205,27.7205,27.7205,0,0,4.94066e-323,8617,0,40,dynamic
2025-05-28-21:54:37,linOct,Point,HilbertEncoder3D,29697591,neighborsStruct,Cube,0.1,29697591,sequential,1,30.1211,30.1211,30.1211,0,0,5.92879e-323,12822,0,40,dynamic
2025-05-28-21:54:46,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Sphere,0.01,29697591,sequential,1,6.70519,6.70519,6.70519,0,0,-10.3345,69,0,40,dynamic
2025-05-28-21:54:53,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Cube,0.01,29697591,sequential,1,6.73161,6.73161,6.73161,0,0,-10.3345,76,0,40,dynamic
2025-05-28-21:55:10,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Sphere,0.05,29697591,sequential,1,16.8074,16.8074,16.8074,0,0,-10.3345,2048,0,40,dynamic
2025-05-28-21:55:30,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Cube,0.05,29697591,sequential,1,19.8002,19.8002,19.8002,0,0,-10.3345,3249,0,40,dynamic
2025-05-28-21:56:13,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Sphere,0.1,29697591,sequential,1,42.9906,42.9906,42.9906,0,0,-10.3345,8617,0,40,dynamic
2025-05-28-21:57:06,unibnOctree,Point,HilbertEncoder3D,29697591,neighborsUnibn,Cube,0.1,29697591,sequential,1,52.9457,52.9457,52.9457,0,0,-10.3345,12822,0,40,dynamic
2025-05-28-21:57:29,pclKD,PCLPointXYZ,HilbertEncoder3D,29697591,neighborsPclKD,Sphere,0.01,29697591,sequential,1,12.7531,12.7531,12.7531,0,0,2.24743e-307,70,0,40,dynamic
2025-05-28-22:00:18,pclKD,PCLPointXYZ,HilbertEncoder3D,29697591,neighborsPclKD,Sphere,0.05,29697591,sequential,1,169.329,169.329,169.329,0,0,2.24743e-307,2047,0,40,dynamic
2025-05-28-22:12:56,pclKD,PCLPointXYZ,HilbertEncoder3D,29697591,neighborsPclKD,Sphere,0.1,29697591,sequential,1,757.684,757.684,757.684,0,0,2.24743e-307,8616,0,40,dynamic
2025-06-01-13:23:15,unibnOctree,Point,NoEncoding,29697591,neighborsUnibn,Sphere,0.01,29697591,sequential,1,6.43037,6.43037,6.43037,0,0,0,69,0,40,dynamic
2025-06-01-13:23:22,unibnOctree,Point,NoEncoding,29697591,neighborsUnibn,Cube,0.01,29697591,sequential,1,6.53061,6.53061,6.53061,0,0,0,76,0,40,dynamic
2025-06-01-13:23:40,unibnOctree,Point,NoEncoding,29697591,neighborsUnibn,Sphere,0.05,29697591,sequential,1,18.3964,18.3964,18.3964,0,0,1.17874e-319,2048,0,40,dynamic
2025-06-01-13:24:01,unibnOctree,Point,NoEncoding,29697591,neighborsUnibn,Cube,0.05,29697591,sequential,1,21.1939,21.1939,21.1939,0,0,1.17874e-319,3249,0,40,dynamic
2025-06-01-13:24:49,unibnOctree,Point,NoEncoding,29697591,neighborsUnibn,Sphere,0.1,29697591,sequential,1,47.2209,47.2209,47.2209,0,0,1.17869e-319,8617,0,40,dynamic
2025-06-01-13:25:45,unibnOctree,Point,NoEncoding,29697591,neighborsUnibn,Cube,0.1,29697591,sequential,1,56.6986,56.6986,56.6986,0,0,1.17869e-319,12822,0,40,dynamic
2025-06-01-13:26:00,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Sphere,0.01,29697591,sequential,1,5.57743,5.57743,5.57743,0,0,1.17889e-319,69,0,40,dynamic
2025-06-01-13:26:05,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Cube,0.01,29697591,sequential,1,5.54965,5.54965,5.54965,0,0,1.17889e-319,76,0,40,dynamic
2025-06-01-13:26:22,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Sphere,0.05,29697591,sequential,1,16.8879,16.8879,16.8879,0,0,1.17889e-319,2048,0,40,dynamic
2025-06-01-13:26:42,unibnOctree,Point,MortonEncoder3D,29697591,neighborsUnibn,Cube,0.05,29697591,sequential,1,19.5391,19.5391,19.5391,0,0,1.17889e-319,3249,0,40,dynamic
