date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-11:57:17,unibnOctree,Point,MortonEncoder3D,429615314,neighborsUnibn,Sphere,0.01,10000,random,5,0.0594285,0.0118857,0.0118467,0.000134105,1,0.011958,453,0,40,dynamic
2025-06-01-11:57:17,unibnOctree,Point,MortonEncoder3D,429615314,neighborsUnibn,Cube,0.01,10000,random,5,0.0740042,0.0148008,0.014798,0.000142848,1,0.0147665,500,0,40,dynamic
2025-06-01-11:57:18,unibnOctree,Point,MortonEncoder3D,429615314,neighborsUnibn,Sphere,0.05,10000,random,5,0.379498,0.0758997,0.0759428,0.000247846,1,0.0747959,14461,0,40,dynamic
2025-06-01-11:57:18,unibnOctree,Point,MortonEncoder3D,429615314,neighborsUnibn,Cube,0.05,10000,random,5,0.468079,0.0936159,0.0934214,0.000481128,1,0.093582,21326,0,40,dynamic
2025-06-01-11:57:20,unibnOctree,Point,MortonEncoder3D,429615314,neighborsUnibn,Sphere,0.1,10000,random,5,1.01329,0.202659,0.202183,0.00171355,1,0.200849,58403,0,40,dynamic
2025-06-01-11:57:21,unibnOctree,Point,MortonEncoder3D,429615314,neighborsUnibn,Cube,0.1,10000,random,5,1.33109,0.266218,0.266956,0.00216457,1,0.264562,82382,0,40,dynamic
2025-06-01-11:57:25,unibnOctree,Point,MortonEncoder3D,429615314,neighborsUnibn,Sphere,0.2,10000,random,5,3.40516,0.681033,0.684638,0.00489035,1,0.673715,230987,0,40,dynamic
2025-06-01-11:57:31,unibnOctree,Point,MortonEncoder3D,429615314,neighborsUnibn,Cube,0.2,10000,random,5,4.50742,0.901484,0.905422,0.00613469,1,0.896254,319446,0,40,dynamic
2025-06-01-12:00:29,pclKD,PCLPointXYZ,MortonEncoder3D,429615314,neighborsPclKD,Sphere,0.01,10000,random,5,0.126188,0.0252376,0.026125,0.00226436,1,0.0257923,467,0,40,dynamic
2025-06-01-12:00:32,pclKD,PCLPointXYZ,MortonEncoder3D,429615314,neighborsPclKD,Sphere,0.05,10000,random,5,2.16548,0.433095,0.433446,0.00202465,1,0.450714,14453,0,40,dynamic
