date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-10:38:18,linOct,Point,HilbertEncoder3D,12219779,neighborsPrune,Circle,1,10000,random,5,0.0873882,0.0174776,0.0174266,0.000142737,1,0.0176511,200,0,40,dynamic
2025-06-01-10:38:18,linOct,Point,HilbertEncoder3D,12219779,neighborsPrune,Sphere,1,10000,random,5,0.0279215,0.0055843,0.00556747,4.15208e-05,1,0.00557231,87,0,40,dynamic
2025-06-01-10:38:18,linOct,Point,HilbertEncoder3D,12219779,neighborsPrune,Square,1,10000,random,5,0.0944957,0.0188991,0.0188487,0.000176819,1,0.0190594,251,0,40,dynamic
2025-06-01-10:38:18,linOct,Point,HilbertEncoder3D,12219779,neighborsPrune,Cube,1,10000,random,5,0.0320312,0.00640624,0.00638628,6.2083e-05,1,0.00638959,119,0,40,dynamic
2025-06-01-10:38:19,linOct,Point,HilbertEncoder3D,12219779,neighborsStruct,Circle,1,10000,random,5,0.0855298,0.017106,0.0171043,4.43191e-05,1,0.017263,200,0,40,dynamic
2025-06-01-10:38:19,linOct,Point,HilbertEncoder3D,12219779,neighborsStruct,Sphere,1,10000,random,5,0.0279623,0.00559247,0.00556389,4.30164e-05,1,0.00556416,87,0,40,dynamic
2025-06-01-10:38:19,linOct,Point,HilbertEncoder3D,12219779,neighborsStruct,Square,1,10000,random,5,0.0902713,0.0180543,0.0180478,0.000121812,1,0.0182046,251,0,40,dynamic
2025-06-01-10:38:19,linOct,Point,HilbertEncoder3D,12219779,neighborsStruct,Cube,1,10000,random,5,0.0312717,0.00625433,0.00624805,3.23181e-05,1,0.00622748,119,0,40,dynamic
2025-06-01-10:38:19,linOct,Point,HilbertEncoder3D,12219779,neighbors,Circle,2,10000,random,5,0.160218,0.0320435,0.0319849,0.000154947,1,0.0322168,777,0,40,dynamic
2025-06-01-10:38:19,linOct,Point,HilbertEncoder3D,12219779,neighbors,Sphere,2,10000,random,5,0.0737126,0.0147425,0.0146948,0.000113506,1,0.0146402,375,0,40,dynamic
2025-06-01-10:38:19,linOct,Point,HilbertEncoder3D,12219779,neighbors,Square,2,10000,random,5,0.161744,0.0323489,0.0323389,0.000112716,1,0.0324621,978,0,40,dynamic
2025-06-01-10:38:19,linOct,Point,HilbertEncoder3D,12219779,neighbors,Cube,2,10000,random,5,0.0750611,0.0150122,0.0149212,0.00134587,1,0.014859,539,0,40,dynamic
2025-06-01-10:38:19,linOct,Point,HilbertEncoder3D,12219779,neighborsPrune,Circle,2,10000,random,5,0.133575,0.026715,0.0266952,0.000157748,1,0.0268746,777,0,40,dynamic
2025-06-01-10:38:19,linOct,Point,HilbertEncoder3D,12219779,neighborsPrune,Sphere,2,10000,random,5,0.0561312,0.0112262,0.0112118,5.74223e-05,1,0.0112272,375,0,40,dynamic
2025-06-01-10:38:20,linOct,Point,HilbertEncoder3D,12219779,neighborsPrune,Square,2,10000,random,5,0.14401,0.028802,0.0288429,0.000224989,1,0.0288976,978,0,40,dynamic
2025-06-01-10:38:20,linOct,Point,HilbertEncoder3D,12219779,neighborsPrune,Cube,2,10000,random,5,0.0655128,0.0131026,0.0130701,0.000107159,1,0.0130777,539,0,40,dynamic
2025-06-01-10:38:20,linOct,Point,HilbertEncoder3D,12219779,neighborsStruct,Circle,2,10000,random,5,0.129822,0.0259643,0.0259768,0.00016495,1,0.0259824,777,0,40,dynamic
2025-06-01-10:38:20,linOct,Point,HilbertEncoder3D,12219779,neighborsStruct,Sphere,2,10000,random,5,0.0554678,0.0110936,0.0110748,7.33674e-05,1,0.0109874,375,0,40,dynamic
2025-06-01-10:38:20,linOct,Point,HilbertEncoder3D,12219779,neighborsStruct,Square,2,10000,random,5,0.138092,0.0276184,0.0276228,0.000188396,1,0.0277367,978,0,40,dynamic
2025-06-01-10:38:20,linOct,Point,HilbertEncoder3D,12219779,neighborsStruct,Cube,2,10000,random,5,0.0632263,0.0126453,0.012616,8.66751e-05,1,0.0126216,539,0,40,dynamic
2025-06-01-10:38:20,linOct,Point,HilbertEncoder3D,12219779,neighbors,Circle,3,10000,random,5,0.218662,0.0437325,0.0435914,0.000266042,1,0.0439422,1706,0,40,dynamic
2025-06-01-10:38:21,linOct,Point,HilbertEncoder3D,12219779,neighbors,Sphere,3,10000,random,5,0.12054,0.024108,0.024069,0.000147503,1,0.024143,907,0,40,dynamic
2025-06-01-10:38:21,linOct,Point,HilbertEncoder3D,12219779,neighbors,Square,3,10000,random,5,0.220483,0.0440966,0.0440267,0.000238344,1,0.0440857,2140,0,40,dynamic
2025-06-01-10:38:21,linOct,Point,HilbertEncoder3D,12219779,neighbors,Cube,3,10000,random,5,0.121709,0.0243419,0.0243514,0.000105363,1,0.0241279,1339,0,40,dynamic
2025-06-01-10:38:21,linOct,Point,HilbertEncoder3D,12219779,neighborsPrune,Circle,3,10000,random,5,0.188609,0.0377218,0.0377056,0.0003245,1,0.0378493,1706,0,40,dynamic
2025-06-01-10:38:21,linOct,Point,HilbertEncoder3D,12219779,neighborsPrune,Sphere,3,10000,random,5,0.091689,0.0183378,0.0183343,0.000120766,1,0.0183543,907,0,40,dynamic
2025-06-01-10:38:22,linOct,Point,HilbertEncoder3D,12219779,neighborsPrune,Square,3,10000,random,5,0.202166,0.0404333,0.0404194,0.000190225,1,0.040389,2140,0,40,dynamic
2025-06-01-10:38:22,linOct,Point,HilbertEncoder3D,12219779,neighborsPrune,Cube,3,10000,random,5,0.109357,0.0218714,0.0218083,0.000163246,1,0.0217251,1339,0,40,dynamic
2025-06-01-10:38:22,linOct,Point,HilbertEncoder3D,12219779,neighborsStruct,Circle,3,10000,random,5,0.183195,0.036639,0.0366113,0.000234624,1,0.036803,1706,0,40,dynamic
2025-06-01-10:38:22,linOct,Point,HilbertEncoder3D,12219779,neighborsStruct,Sphere,3,10000,random,5,0.0906228,0.0181246,0.0181009,0.000104371,1,0.0179834,907,0,40,dynamic
2025-06-01-10:38:22,linOct,Point,HilbertEncoder3D,12219779,neighborsStruct,Square,3,10000,random,5,0.192731,0.0385463,0.0384528,0.000174631,1,0.0387839,2140,0,40,dynamic
2025-06-01-10:38:22,linOct,Point,HilbertEncoder3D,12219779,neighborsStruct,Cube,3,10000,random,5,0.116871,0.0233741,0.024899,0.00204064,1,0.0227564,1339,0,40,dynamic
2025-06-01-10:38:23,unibnOctree,Point,HilbertEncoder3D,12219779,neighborsUnibn,Sphere,0.5,10000,random,5,0.0158936,0.00317872,0.00316944,2.19125e-05,1,0.00342821,20,0,40,dynamic
2025-06-01-10:38:23,unibnOctree,Point,HilbertEncoder3D,12219779,neighborsUnibn,Cube,0.5,10000,random,5,0.0164412,0.00328825,0.0032961,2.09044e-05,1,0.00315021,27,0,40,dynamic
2025-06-01-10:38:23,unibnOctree,Point,HilbertEncoder3D,12219779,neighborsUnibn,Sphere,1,10000,random,5,0.0289506,0.00579012,0.00580339,4.56079e-05,1,0.00566702,87,0,40,dynamic
2025-06-01-10:38:23,unibnOctree,Point,HilbertEncoder3D,12219779,neighborsUnibn,Cube,1,10000,random,5,0.0311589,0.00623178,0.00620427,6.51511e-05,1,0.00616064,119,0,40,dynamic
2025-06-01-10:38:23,unibnOctree,Point,HilbertEncoder3D,12219779,neighborsUnibn,Sphere,2,10000,random,5,0.0629338,0.0125868,0.0125995,0.000115361,1,0.0125352,375,0,40,dynamic
2025-06-01-10:38:23,unibnOctree,Point,HilbertEncoder3D,12219779,neighborsUnibn,Cube,2,10000,random,5,0.0687729,0.0137546,0.0137278,0.000100918,1,0.0138196,539,0,40,dynamic
2025-06-01-10:38:24,unibnOctree,Point,HilbertEncoder3D,12219779,neighborsUnibn,Sphere,3,10000,random,5,0.101395,0.0202789,0.0203356,0.000134279,1,0.0201283,907,0,40,dynamic
2025-06-01-10:38:24,unibnOctree,Point,HilbertEncoder3D,12219779,neighborsUnibn,Cube,3,10000,random,5,0.112625,0.0225249,0.0224865,0.000186556,1,0.0225187,1339,0,40,dynamic
2025-06-01-10:38:27,pclKD,PCLPointXYZ,HilbertEncoder3D,12219779,neighborsPclKD,Sphere,0.5,10000,random,5,0.03525,0.00705001,0.00696372,0.000142128,1,0.0064596,13,0,40,dynamic
2025-06-01-10:38:27,pclKD,PCLPointXYZ,HilbertEncoder3D,12219779,neighborsPclKD,Sphere,1,10000,random,5,0.0460722,0.00921444,0.00919318,5.51972e-05,1,0.00897933,77,0,40,dynamic
2025-06-01-10:38:27,pclKD,PCLPointXYZ,HilbertEncoder3D,12219779,neighborsPclKD,Sphere,2,10000,random,5,0.0889059,0.0177812,0.0177776,3.6003e-05,1,0.0177574,363,0,40,dynamic
2025-06-01-10:38:27,pclKD,PCLPointXYZ,HilbertEncoder3D,12219779,neighborsPclKD,Sphere,3,10000,random,5,0.164419,0.0328838,0.0328807,9.08988e-05,1,0.0328442,892,0,40,dynamic
2025-06-02-18:03:42,pclOct,PCLPointXYZ,NoEncoding,12219779,neighborsPclOct,Sphere,0.5,10000,random,5,0.0477513,0.00955026,0.00907214,0.000940923,1,0.0129742,14,0,40,dynamic
2025-06-02-18:03:42,pclOct,PCLPointXYZ,NoEncoding,12219779,neighborsPclOct,Sphere,1,10000,random,5,0.0800434,0.0160087,0.0155249,0.000761813,1,0.0192228,77,0,40,dynamic
2025-06-02-18:03:42,pclOct,PCLPointXYZ,NoEncoding,12219779,neighborsPclOct,Sphere,2,10000,random,5,0.308301,0.0616602,0.0618746,0.000706297,1,0.0596145,363,0,40,dynamic
2025-06-02-18:03:43,pclOct,PCLPointXYZ,NoEncoding,12219779,neighborsPclOct,Sphere,3,10000,random,5,0.695089,0.139018,0.139002,0.000431256,1,0.138124,891,0,40,dynamic
2025-06-02-18:03:56,pclOct,PCLPointXYZ,MortonEncoder3D,12219779,neighborsPclOct,Sphere,0.5,10000,random,5,0.0291582,0.00583164,0.00551376,0.00173667,1,0.0116995,14,0,40,dynamic
2025-06-02-18:03:56,pclOct,PCLPointXYZ,MortonEncoder3D,12219779,neighborsPclOct,Sphere,1,10000,random,5,0.059885,0.011977,0.0119445,0.000119707,1,0.0118229,77,0,40,dynamic
2025-06-02-18:03:56,pclOct,PCLPointXYZ,MortonEncoder3D,12219779,neighborsPclOct,Sphere,2,10000,random,5,0.206318,0.0412636,0.0412444,0.000141462,1,0.0408441,365,0,40,dynamic
2025-06-02-18:03:57,pclOct,PCLPointXYZ,MortonEncoder3D,12219779,neighborsPclOct,Sphere,3,10000,random,5,0.445521,0.0891043,0.0882874,0.00104515,1,0.087829,893,0,40,dynamic
2025-06-02-18:04:07,pclOct,PCLPointXYZ,HilbertEncoder3D,12219779,neighborsPclOct,Sphere,0.5,10000,random,5,0.0455917,0.00911835,0.00868895,0.00118591,1,0.0115078,13,0,40,dynamic
2025-06-02-18:04:07,pclOct,PCLPointXYZ,HilbertEncoder3D,12219779,neighborsPclOct,Sphere,1,10000,random,5,0.0609202,0.012184,0.0117339,0.000827453,1,0.0145019,77,0,40,dynamic
2025-06-02-18:04:07,pclOct,PCLPointXYZ,HilbertEncoder3D,12219779,neighborsPclOct,Sphere,2,10000,random,5,0.202832,0.0405664,0.0406089,0.000223301,1,0.040223,363,0,40,dynamic
2025-06-02-18:04:08,pclOct,PCLPointXYZ,HilbertEncoder3D,12219779,neighborsPclOct,Sphere,3,10000,random,5,0.435403,0.0870807,0.0872287,0.00041017,1,0.0871889,892,0,40,dynamic
2025-11-05-19:32:17,nanoKD,PointsAoS,HilbertEncoder3D,12219779,neighborsNanoflann,Sphere,0.5,5000,random,5,0.0301372,0.00602744,0.00633564,0.000719906,1,0.0090518,20,0,40,dynamic
2025-11-05-19:32:17,nanoKD,PointsAoS,HilbertEncoder3D,12219779,neighborsNanoflann,Sphere,1,5000,random,5,0.0161709,0.00323417,0.00323953,1.33108e-05,1,0.00312545,87,0,40,dynamic
2025-11-05-19:32:17,nanoKD,PointsAoS,HilbertEncoder3D,12219779,neighborsNanoflann,Sphere,2,5000,random,5,0.0347444,0.00694888,0.00697406,4.94676e-05,1,0.00699162,374,0,40,dynamic
2025-11-05-19:32:17,nanoKD,PointsAoS,HilbertEncoder3D,12219779,neighborsNanoflann,Sphere,3,5000,random,5,0.0584894,0.0116979,0.0117103,6.69008e-05,1,0.0119782,906,0,40,dynamic
2025-12-07-21:36:30,picoTree,PointsAoS,HilbertEncoder3D,12219779,neighborsPico,Sphere,0.5,5000,random,5,0.0101587,0.00203175,0.00203222,5.93745e-05,1,0.00248919,20,0,40,dynamic
2025-12-07-21:36:30,picoTree,PointsAoS,HilbertEncoder3D,12219779,neighborsPico,Sphere,1,5000,random,5,0.0187133,0.00374266,0.00372221,6.29626e-05,1,0.00350454,87,0,40,dynamic
2025-12-07-21:36:30,picoTree,PointsAoS,HilbertEncoder3D,12219779,neighborsPico,Sphere,2,5000,random,5,0.041015,0.008203,0.0081963,6.73356e-05,1,0.00812664,374,0,40,dynamic
2025-12-07-21:36:30,picoTree,PointsAoS,HilbertEncoder3D,12219779,neighborsPico,Sphere,3,5000,random,5,0.0698602,0.013972,0.0139627,6.93562e-05,1,0.0141905,906,0,40,dynamic
